"","X","ID","day","missing","Afraid","Active","Alert","Nervous","Attentive","Determined","Hostile","Inspired","Ashamed","Upset"
"10771",111.65,111,65,0,0.25,0.75,0.75,0.5,0.75,0.75,0,0.25,0,0.25
"10772",111.66,111,66,2,0,0.75,0.75,0,0.75,0.5,0,NA,0.25,0
"10773",111.67,111,67,0,0,0.75,0.5,0,0.5,0,0,0.5,0,0
"10774",111.68,111,68,0,0,0.5,0.5,0.25,0.5,0.75,0,0.5,0.25,0.25
"10775",111.69,111,69,0,0,0.5,0.5,0,0.5,0.5,0,0,0.25,0.25
"10776",111.7,111,70,0,0,0.5,0.5,0,0.5,0.5,0,0.25,0,0
"10777",111.71,111,71,0,0,0.75,0.75,0.25,0.75,0.75,0,0.5,0,0
"10778",111.72,111,72,0,0,1,1,0.75,0.75,1,0.25,0.25,0.25,0.5
"10779",111.73,111,73,0,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.5
"10780",111.74,111,74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10781",111.75,111,75,0,0.25,0.75,0.75,0.5,0.75,0.75,0,0.5,0.25,0
"10782",111.76,111,76,0,0,0.75,0.75,0.5,0.75,0.75,0.25,0,0.25,0.5
"10783",111.77,111,77,0,0.25,1,1,0.25,1,1,0,0.5,0.25,0
"10784",111.78,111,78,0,0,0.75,0.75,0.25,0.75,0.75,0,0.5,0.25,0
"10785",111.79,111,79,0,0,1,1,0.5,1,1,0.25,0.5,0,0.5
"10786",111.8,111,80,0,0,0.75,0.75,0,0.75,0.75,0,0.25,0.25,0
"10787",111.81,111,81,0,0.25,0.75,0.75,0.25,0.75,0.75,0,0.5,0,0.25
"10788",111.82,111,82,0,0,0.25,0.5,0,0.5,0.5,0,0,0,0.5
"10789",111.83,111,83,0,0,0.75,0.75,0,0.75,0.75,0.25,0.25,0,0.25
"10790",111.84,111,84,0,0,0.75,1,0.25,1,1,0.25,0.5,0.25,0.25
"10791",111.85,111,85,0,0,0.75,0.75,0,0.75,0.75,0,0.5,0.25,0.25
"10792",111.86,111,86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10793",111.87,111,87,0,0,1,0.75,0.25,0.75,1,0.25,0.25,0.25,0
"10794",111.88,111,88,0,0,0.75,0.75,0,0.75,0.75,0,0.25,0.25,0.25
"10795",111.89,111,89,0,0,0.75,0.75,0,0.75,0.75,0,0.75,0,0
"10796",111.9,111,90,0,0,1,0.75,0,1,1,0,0.75,0,0
"10797",111.91,111,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10798",111.92,111,92,0,0.25,0.75,1,1,1,0.5,0.5,0.5,0.25,1
"10799",111.93,111,93,0,0,0.75,0.75,0.25,0.75,0.75,0,0.5,0.25,0.25
"10800",111.94,111,94,0,0,0.75,0.75,0,0.75,0.75,0,0.75,0.25,0
"10801",111.95,111,95,0,0.25,1,0.75,0.5,1,1,0,0.75,0,0.25
"10802",111.96,111,96,0,0,0.75,0.75,0.25,0.75,0.5,0,0.5,0,0.25
"10803",111.97,111,97,0,0,0.75,0.75,0.25,0.75,0.75,0,0.75,0.25,0
"10804",111.98,111,98,0,0.25,0.75,0.75,0,0.75,0.75,0,0.5,0.25,0
"10805",111.99,111,99,0,0,0.75,0.75,0,0.75,0.75,0,0.5,0,0
"10806",111.1,111,100,2,0,NA,0.75,0.25,0.5,0.75,0,0.75,0,0
"10807",111.101,111,101,0,0,0.75,0.75,0.25,0.75,0.75,0,0.5,0.25,0.25
"10808",112.1,112,1,0,1,0.5,0.75,1,0.75,0.5,1,0.25,0.75,1
"10809",112.2,112,2,0,0.75,0.25,0.25,0.75,0.5,0.5,0.25,0,0.25,0.75
"10810",112.3,112,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10811",112.4,112,4,0,0,0,0,0,0,0,0,0,0,0.5
"10812",112.5,112,5,0,1,0.5,1,1,0.5,0.75,0.25,0.25,0,1
"10813",112.6,112,6,0,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.75,1
"10814",112.7,112,7,0,0.25,0.5,0.75,0.25,0.75,0.5,0.25,0.5,0,0
"10815",112.8,112,8,0,0,0.5,0.5,0.25,0.25,0.75,0,0.5,0.25,0.25
"10816",112.9,112,9,0,0,0.25,0.25,0.5,0.25,0.5,0,0.25,0,0
"10817",112.1,112,10,0,0,0.5,0.5,0.25,0.25,0.5,0,0.25,0,0
"10818",112.11,112,11,0,0,0.5,0.5,0,0.5,0.75,0,0.25,0,0
"10819",112.12,112,12,0,0,0.5,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0
"10820",112.13,112,13,0,0,0.75,1,0.25,0.25,0.75,0,0.75,0,0
"10821",112.14,112,14,0,0,0.75,0.5,0,0.25,0.75,0,0.5,0,0
"10822",112.15,112,15,0,0,0.75,0.75,0.25,0.5,0.75,0,0.5,0,0
"10823",112.16,112,16,0,0,0.5,0.75,0,0.25,0.75,0.75,1,0,0
"10824",112.17,112,17,0,0,0.5,0.25,0,0,0.25,0,0.25,0,0
"10825",112.18,112,18,0,0,0.5,0.5,0,0.25,0.5,0,0.5,0,0
"10826",112.19,112,19,0,0,0.5,0,0,0.25,0.75,0,0.5,0,0
"10827",112.2,112,20,0,0,0.25,0.5,0.25,0.25,0.25,0,0.25,0,0.5
"10828",112.21,112,21,0,0,0.25,0.5,0,0.25,0.25,0,0.25,0,0
"10829",112.22,112,22,0,0,0.5,0.5,0,0.25,0.5,0,0.25,0,0
"10830",112.23,112,23,0,0,0.5,0.75,0.25,0.25,0.5,0,0.25,0,0
"10831",112.24,112,24,0,0,0.5,0.75,0,0.25,0.5,0,0.25,0,0
"10832",112.25,112,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10833",112.26,112,26,0,0,0.5,0.75,0,0,0.25,0,0.5,0,0
"10834",112.27,112,27,0,0,0.75,0.75,0,0,0.5,0,0.5,0,0
"10835",112.28,112,28,0,0,0.5,0.25,0,0.5,0.5,0,0.25,0,0
"10836",112.29,112,29,0,0,0.75,0.75,0,0,0.75,0,0.5,0,0
"10837",112.3,112,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10838",112.31,112,31,0,0,0.75,0.5,0,0,0.5,0,0.25,0,0
"10839",112.32,112,32,0,0,0.5,0.5,0.5,0.25,0.5,0,0.5,0,0
"10840",112.33,112,33,0,0,0.5,0.5,0,0,0.5,0,0.25,0,0
"10841",112.34,112,34,0,0,0.75,0.75,0,0.75,0.75,0,0.5,0,0
"10842",112.35,112,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10843",112.36,112,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10844",112.37,112,37,0,0,0.75,0.75,0,0.5,0.75,0,0.5,0,0
"10845",112.38,112,38,0,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.5,0,0
"10846",112.39,112,39,0,0,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0,0.25
"10847",112.4,112,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10848",112.41,112,41,0,0,0.75,0.75,0.25,0.5,0.75,0.5,0.75,0,0
"10849",112.42,112,42,0,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.5,0,0
"10850",112.43,112,43,0,0,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0,0
"10851",112.44,112,44,0,0.25,0.5,0.5,0.25,0.25,0.75,0,0.5,0,0
"10852",112.45,112,45,0,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.5,0,0.25
"10853",112.46,112,46,0,0,0.75,0.75,0.25,0,0.75,0,0.5,0,0
"10854",112.47,112,47,0,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0,0
"10855",112.48,112,48,0,0,0.25,0.75,0,0.25,0.75,0,0.5,0,0
"10856",112.49,112,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10857",112.5,112,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10858",112.51,112,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10859",112.52,112,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10860",112.53,112,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10861",112.54,112,54,0,0,0.75,0.75,0.5,0.5,0.75,0.5,0.25,0,0
"10862",112.55,112,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10863",112.56,112,56,0,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.25,0,0
"10864",112.57,112,57,0,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.5,0,0
"10865",112.58,112,58,0,0,0.5,0.5,0,0.25,0.5,0,0.75,0,0
"10866",112.59,112,59,0,0.25,0.75,0.75,0.25,0.5,0.5,0.25,0.5,0,0.25
"10867",112.6,112,60,0,0,0.75,0.5,0,0.25,0.75,0,0.5,0,0
"10868",112.61,112,61,0,0,0.75,0.75,0.25,0.25,0.75,0,0.5,0,0.25
"10869",112.62,112,62,0,0,0.75,0.75,0.25,0.25,0.75,0,0.5,0,0
"10870",112.63,112,63,0,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.5,0,0
"10871",112.64,112,64,0,0,0.75,0.5,0,0.5,0.5,0.5,0.5,0.5,1
"10872",112.65,112,65,0,0,0.75,0.75,0,0.5,0.75,0,0.75,0,0
"10873",112.66,112,66,0,0.25,0.75,0.75,0.25,0.5,0.75,0,0.75,0,0
"10874",112.67,112,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10875",112.68,112,68,0,0.25,0.5,0.75,0.5,0.5,0.5,0,0.5,0,0
"10876",112.69,112,69,0,0.25,0.75,0.75,0,0.5,0.5,0.25,0.5,0,0
"10877",112.7,112,70,0,0,0.5,0.5,0.25,0.25,0.5,0,0.5,0,0
"10878",112.71,112,71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10879",112.72,112,72,0,0,0.5,0.5,0.25,0.25,0.25,0,0.5,0,0
"10880",112.73,112,73,0,0,0.75,0.75,0.25,0.5,0.75,0,0.5,0,0
"10881",112.74,112,74,0,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0,0
"10882",112.75,112,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10883",112.76,112,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10884",112.77,112,77,0,0.25,0.75,0.5,0.25,0.25,0.5,0.25,0.5,0,0
"10885",112.78,112,78,0,0,0.5,0.75,0.25,0.25,0.5,0,0.5,0,0
"10886",112.79,112,79,0,0,0.75,0.5,0.25,0.5,0.75,0,0.5,0,0
"10887",112.8,112,80,0,0,0.75,0.5,0.25,0,0.75,0,0.5,0,0
"10888",112.81,112,81,0,0,0.75,0.5,0.25,0.25,0.75,0.25,0.5,0,0.25
"10889",112.82,112,82,0,0,0.75,0.5,0.25,0.25,0.75,0,0.25,0,0
"10890",112.83,112,83,0,0,0.5,0,0,0,0.5,0,0.5,0,0
"10891",112.84,112,84,0,0,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0,0
"10892",112.85,112,85,0,0,0.75,0.75,0.25,0.25,0.75,0,0.5,0,0
"10893",112.86,112,86,0,0.25,0.75,0.5,0.25,0.5,0.75,0.25,0.5,0,0
"10894",112.87,112,87,0,0,0.75,0.75,0.25,0,0.75,0.25,0.75,0,0
"10895",112.88,112,88,0,0,0.75,0.75,0.25,0.25,0.75,0.25,0.5,0,0
"10896",112.89,112,89,2,0,0.75,NA,0,0,0.75,0,0.25,0,0
"10897",112.9,112,90,0,0,0.5,0.5,0.25,0.25,0.75,0,0.25,0,0
"10898",112.91,112,91,2,0,0.75,0.25,0.25,0.5,0.75,NA,0.5,0,0
"10899",112.92,112,92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10900",112.93,112,93,0,0.25,0.75,0.75,0.25,0.75,0.75,0,0.75,0,0
"10901",112.94,112,94,0,0,0.75,0.75,0.25,0.5,0.75,0.25,0.5,0,0.25
"10902",112.95,112,95,0,0,0.75,0.75,0.25,0.5,0.75,0,0.5,0,0
"10903",112.96,112,96,0,0,0.75,0.5,0.25,0.5,0.75,0.25,0.5,0,0
"10904",112.97,112,97,0,0,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0,0
"10905",112.98,112,98,0,0,0.75,0.75,0.25,0.5,0.75,0,0.5,0,0
"10906",112.99,112,99,0,0.25,0.75,0.5,0.25,0.25,0.75,0,0.5,0,0
"10907",112.1,112,100,0,0,0.5,0.5,0,0.25,0.5,0.25,0.5,0,0
"10908",112.101,112,101,0,0,0.75,0.75,0.25,0.25,0.75,0.25,0.5,0,0.25
"10909",113.1,113,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10910",113.2,113,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10911",113.3,113,3,0,0,0,0.25,0,0.25,1,0,0.75,0,0.25
"10912",113.4,113,4,0,0.25,0.75,0.75,0.25,0.75,0.75,0.25,0.75,0.25,0.75
"10913",113.5,113,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10914",113.6,113,6,0,0,0,0,0,0,0,1,0,0,1
"10915",113.7,113,7,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"10916",113.8,113,8,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0.25
"10917",113.9,113,9,0,0,0.75,0.75,0,0.5,0.75,0,0.75,0,0
"10918",113.1,113,10,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0.25
"10919",113.11,113,11,0,0,0,0,0,0,0,0,0,0,0
"10920",113.12,113,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10921",113.13,113,13,0,0,0.75,0.75,0,0.75,0.75,0,0.75,0,0
"10922",113.14,113,14,0,0,0.25,0.75,0,0.75,0.75,0,0.25,0,0
"10923",113.15,113,15,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.25
"10924",113.16,113,16,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0
"10925",113.17,113,17,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"10926",113.18,113,18,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0.25
"10927",113.19,113,19,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5
"10928",113.2,113,20,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0
"10929",113.21,113,21,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0,0.25
"10930",113.22,113,22,0,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0.5
"10931",113.23,113,23,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0
"10932",113.24,113,24,0,0,0.5,0.5,0.25,0.5,0.5,0,0.5,0,0.25
"10933",113.25,113,25,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"10934",113.26,113,26,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0
"10935",113.27,113,27,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0
"10936",113.28,113,28,0,0.25,0.25,0.25,0.25,0.25,1,0.25,0,0.25,0.25
"10937",113.29,113,29,0,1,0,0.75,1,0.75,0.25,0,0,0,0
"10938",113.3,113,30,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0,0
"10939",113.31,113,31,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0
"10940",113.32,113,32,0,0.25,0.75,0.5,0.25,0.25,0.75,0,0.75,0,0
"10941",113.33,113,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10942",113.34,113,34,0,0,0.5,0.5,0.25,0.25,0.75,0,0.5,0.25,0.25
"10943",113.35,113,35,0,0.25,0.5,0.75,0,0.25,0.75,0,0.75,0,0.5
"10944",113.36,113,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10945",113.37,113,37,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0,0.25
"10946",113.38,113,38,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0.25,0.25
"10947",113.39,113,39,0,0,0.25,0.25,0,0.25,0.25,0,0.5,0,0.25
"10948",113.4,113,40,0,0,0.5,0.5,0,0.5,1,0,0.25,0,0
"10949",113.41,113,41,0,0.75,0,0,0,0,0,0.25,0,0.75,0.25
"10950",113.42,113,42,0,0,0.25,0,0,0,0.25,0,0.25,0.25,0
"10951",113.43,113,43,0,1,0.5,0.5,0.75,0.5,0.75,0,0.5,0.75,0.75
"10952",113.44,113,44,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
"10953",113.45,113,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10954",113.46,113,46,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0
"10955",113.47,113,47,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"10956",113.48,113,48,0,0,0.5,0.5,0,0.5,0.75,0,0.75,0,0
"10957",113.49,113,49,0,0,0.5,0.25,0.25,0.5,0.5,0,0.25,0,0.25
"10958",113.5,113,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10959",113.51,113,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10960",113.52,113,52,0,0,0,0,0,0,0,0,0,0,0.5
"10961",113.53,113,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10962",113.54,113,54,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0,0.25
"10963",113.55,113,55,0,0.25,0.75,0.25,0.25,0.5,0.5,0,0.5,0,0.25
"10964",113.56,113,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10965",113.57,113,57,0,0,0.75,1,0.5,0.75,0.25,0,0.5,0,0.25
"10966",113.58,113,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10967",113.59,113,59,0,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0
"10968",113.6,113,60,0,0.25,0.5,0.25,0.25,0,0.75,0.75,0,0.25,0.5
"10969",113.61,113,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10970",113.62,113,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10971",113.63,113,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10972",113.64,113,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10973",113.65,113,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10974",113.66,113,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10975",113.67,113,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10976",113.68,113,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10977",113.69,113,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10978",113.7,113,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10979",113.71,113,71,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0.25,0,0
"10980",113.72,113,72,0,0,0.5,0.75,0,0.5,0.5,0,0.75,0,0
"10981",113.73,113,73,0,0,0.75,0.75,0,0.75,0.75,0,0.75,0,0
"10982",113.74,113,74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10983",113.75,113,75,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0
"10984",113.76,113,76,0,0,0.25,0.25,0,0.25,0.5,0,0.5,0,0
"10985",113.77,113,77,0,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.25,0.5
"10986",113.78,113,78,0,0,0,0,0,0,0,0,0,0,0
"10987",113.79,113,79,0,0,0.75,0.25,0,0.5,0.5,0,0.5,0,0.25
"10988",113.8,113,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10989",113.81,113,81,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0,0.25
"10990",113.82,113,82,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0
"10991",113.83,113,83,0,0,0.5,0.75,0,0.5,0.5,0,0.5,0,0
"10992",113.84,113,84,0,0,0.25,0.25,0,0.5,0.25,0,0.5,0,0
"10993",113.85,113,85,0,0,0,0,0,0,0,0,0,0,0
"10994",113.86,113,86,0,0,0.5,0.5,0,0.25,0.5,0,0.75,0,0
"10995",113.87,113,87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10996",113.88,113,88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10997",113.89,113,89,2,0,0.25,NA,0,0.25,0.5,0,0.25,0,0.25
"10998",113.9,113,90,0,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0
"10999",113.91,113,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11000",113.92,113,92,0,0,0.25,0,0.25,0,0.25,0.5,0.5,0,0.25
"11001",113.93,113,93,0,0.25,0.75,0,0.5,1,0.5,1,0,0.25,0.75
"11002",113.94,113,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11003",113.95,113,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11004",113.96,113,96,0,0,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0,0.5
"11005",113.97,113,97,0,0,0.75,0.5,0,0.25,0.5,0,0.75,0,0
"11006",113.98,113,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11007",113.99,113,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11008",113.1,113,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11009",113.101,113,101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11010",114.1,114,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11011",114.2,114,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11012",114.3,114,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11013",114.4,114,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11014",114.5,114,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11015",114.6,114,6,0,0.25,0,0.5,0,0.5,0.25,0.5,0,0.5,0
"11016",114.7,114,7,2,0,0.25,0.25,0.25,0.25,0.25,0.75,0.25,NA,0.75
"11017",114.8,114,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11018",114.9,114,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11019",114.1,114,10,0,0.25,0.25,1,0.5,0.25,0.75,0.5,0.25,0.5,1
"11020",114.11,114,11,0,0,0,0.25,0.25,0.25,0.25,0.5,0,0,0.25
"11021",114.12,114,12,0,0,0,0.75,0.25,0.75,0.5,0.75,0.25,0,0.5
"11022",114.13,114,13,0,0,0,0.5,1,0.5,1,0.75,0,0,1
"11023",114.14,114,14,0,0,0,0.25,0.75,0.5,0.5,0.75,0.25,0.25,0.5
"11024",114.15,114,15,0,0,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0,0.25
"11025",114.16,114,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11026",114.17,114,17,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
"11027",114.18,114,18,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.25
"11028",114.19,114,19,0,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25
"11029",114.2,114,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11030",114.21,114,21,2,0,1,NA,1,1,1,1,1,0,1
"11031",114.22,114,22,2,0,0,0.25,0.5,0,NA,0.5,0,0,0
"11032",114.23,114,23,0,0,0,1,0,0,1,1,0,0,1
"11033",114.24,114,24,2,0,0,1,1,NA,1,0.5,0.25,1,1
"11034",114.25,114,25,0,0,1,1,0.75,0.5,1,1,0.75,0,1
"11035",114.26,114,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11036",114.27,114,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11037",114.28,114,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11038",114.29,114,29,0,0,0.25,0.5,0.25,0.25,1,0.25,0.25,0,0.25
"11039",114.3,114,30,0,0,0.25,1,0.75,0.5,0.75,1,0.5,0,0.75
"11040",114.31,114,31,2,0.25,0.5,0.25,0.25,0.5,NA,0.5,NA,0.5,1
"11041",114.32,114,32,0,0.25,0,0.25,0.25,0.25,1,0.75,0.25,0.25,1
"11042",114.33,114,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11043",114.34,114,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11044",114.35,114,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11045",114.36,114,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11046",114.37,114,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11047",114.38,114,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11048",114.39,114,39,2,0,0.25,NA,0,0.25,NA,0,0,0.25,0.25
"11049",114.4,114,40,0,0,0.5,0.25,0.25,0.25,0.25,0,0.25,0.25,0.5
"11050",114.41,114,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11051",114.42,114,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11052",114.43,114,43,0,0,0,0.25,0.5,0.25,0.5,0.5,0.25,0,0.75
"11053",114.44,114,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11054",114.45,114,45,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
"11055",114.46,114,46,0,0.25,0,0.25,0.25,0,0.25,0.75,0.25,0.25,1
"11056",114.47,114,47,0,0,0.25,0.75,0,0.5,0.75,1,0.5,0.25,0.5
"11057",114.48,114,48,0,0,0,0.25,0.25,0.25,0.75,0.75,0,0,0.75
"11058",114.49,114,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11059",114.5,114,50,0,0,0,0.25,0.25,0.25,0.25,0.5,0.25,0,0.25
"11060",114.51,114,51,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0.25,0.5
"11061",114.52,114,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11062",114.53,114,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11063",114.54,114,54,0,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.25,0.25,0.25
"11064",114.55,114,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11065",114.56,114,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11066",114.57,114,57,0,1,1,0,0,0,0,0,1,1,0
"11067",114.58,114,58,0,0,1,1,1,1,1,1,0.5,0.5,1
"11068",114.59,114,59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11069",114.6,114,60,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25
"11070",114.61,114,61,2,0.25,0.25,0.5,1,0.5,1,NA,0.5,0,0.75
"11071",114.62,114,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11072",114.63,114,63,0,0,0.5,0.5,0,0.5,0.5,0.5,0,0,1
"11073",114.64,114,64,0,0.25,0.25,0.25,0,0.25,0.75,0.75,0,0,1
"11074",114.65,114,65,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"11075",114.66,114,66,2,0,0,0,0.25,NA,0.5,0.25,0.25,0,0.25
"11076",114.67,114,67,0,0.25,0,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.25
