"","X","ID","day","beep","observationID","missing","Joy","Exciteme","Pride","Pleased","Anger","Anxiety","Shame","Sad"
"5529",5529,120,6,6,41,0,0,0.5,0,0.25,0.25,0.25,0,0
"5530",5530,120,6,7,42,0,0.5,0.75,0,0.5,0,0,0,0
"5531",5531,120,7,1,43,0,0.25,0,0,0.25,0,0.5,0.25,0.25
"5532",5532,120,7,2,44,0,0,0,0,0.25,0,0.5,0,0
"5533",5533,120,7,3,45,0,0.5,0.5,0.25,0.25,0,0.25,0,0.25
"5534",5534,120,7,4,46,0,0,0,0,0,0,0.5,0.25,0
"5535",5535,120,7,5,47,0,0.5,0.25,0.5,0.5,0,0.25,0,0
"5536",5536,120,7,6,48,0,0.25,0,0,0.25,0,0.75,0.25,0
"5537",5537,120,7,7,49,0,0.25,0,0,0.5,0,0.75,0,0.25
"5538",5538,121,1,1,1,0,0.5,0.5,0.25,0.5,0,0.25,0.25,0
"5539",5539,121,1,2,2,0,0.75,0.5,0.5,0.5,0,0,0.25,0.25
"5540",5540,121,1,3,3,0,0.75,0.5,0.5,0.75,0,0.25,0.25,0.25
"5541",5541,121,1,4,4,0,0.5,0.25,0,0.75,0,0,0,0
"5542",5542,121,1,5,5,0,0.5,0.5,0,0.5,0,0,0,0
"5543",5543,121,1,6,6,0,0.5,0.25,0,0.5,0,0,0.25,0
"5544",5544,121,1,7,7,0,0.75,0.25,0,0.75,0,0,0,0
"5545",5545,121,2,1,8,0,0.5,0.25,0.5,0.5,0,0,0.25,0
"5546",5546,121,2,2,9,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"5547",5547,121,2,3,10,0,0.5,0.25,0,0.5,0,0,0,0
"5548",5548,121,2,4,11,0,1,1,0.25,1,0,0.25,0.25,0
"5549",5549,121,2,5,12,0,0.5,0.5,0.25,0.5,0,0,0.25,0.25
"5550",5550,121,2,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"5551",5551,121,2,7,14,0,0.75,0.5,0.25,0.75,0,0,0,0.25
"5552",5552,121,3,1,15,0,0.5,0.25,0,0.5,0.25,0.25,0.25,0.25
"5553",5553,121,3,2,16,0,0.5,0.25,0.25,0.5,0,0.25,0,0
"5554",5554,121,3,3,17,0,0.5,0.25,0,0.5,0,0.25,0,0.25
"5555",5555,121,3,4,18,0,0.5,0.5,0,0.5,0,0,0,0
"5556",5556,121,3,5,19,0,0.5,0.25,0,0.25,0,0.25,0,0.25
"5557",5557,121,3,6,20,0,0.5,0.5,0.25,0.5,0,0,0,0
"5558",5558,121,3,7,21,0,0.5,0.25,0,0.5,0,0,0,0
"5559",5559,121,4,1,22,0,0.25,0.25,0,0.25,0,0.25,0,0.5
"5560",5560,121,4,2,23,0,0.25,0.25,0,0.25,0,0,0,0.25
"5561",5561,121,4,3,24,0,0.25,0.25,0,0.5,0,0,0,0.25
"5562",5562,121,4,4,25,0,0.25,0.25,0,0.5,0,0,0,0
"5563",5563,121,4,5,26,0,0.25,0.25,0,0.5,0,0.25,0.25,0
"5564",5564,121,4,6,27,0,0.25,0,0.25,0.5,0,0,0,0
"5565",5565,121,4,7,28,0,0.5,0.25,0.25,0.75,0,0,0,0
"5566",5566,121,5,1,29,0,0.25,0.25,0.25,0.25,0,0.25,0,0
"5567",5567,121,5,2,30,0,0.5,0.25,0.25,0.5,0,0.25,0,0
"5568",5568,121,5,3,31,0,0.25,0,0,0.25,0.25,0,0,0.25
"5569",5569,121,5,4,32,0,0.5,0.25,0,0.5,0.5,0,0,0.5
"5570",5570,121,5,5,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"5571",5571,121,5,6,34,0,0.75,0.5,0,0.75,0,0,0,0.25
"5572",5572,121,5,7,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"5573",5573,121,6,1,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"5574",5574,121,6,2,37,0,0.5,0.5,0,0.5,0,0,0,0
"5575",5575,121,6,3,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"5576",5576,121,6,4,39,0,0.5,0.5,0,0.5,0,0,0,0
"5577",5577,121,6,5,40,0,0.5,0.5,0.25,0.75,0,0,0,0
"5578",5578,121,6,6,41,0,0.5,0.5,0,0.5,0.25,0.25,0.25,0.25
"5579",5579,121,6,7,42,0,0.75,0.5,0.25,0.5,0,0,0,0.25
"5580",5580,121,7,1,43,0,0.5,0.5,0.5,1,0,0,0,0
"5581",5581,121,7,2,44,0,0.5,0.5,0.25,0.5,0,0,0,0.25
"5582",5582,121,7,3,45,0,0.75,0.75,0.5,0.75,0,0,0,0.25
"5583",5583,121,7,4,46,0,0.5,0.25,0,0.5,0,0.25,0.25,0
"5584",5584,121,7,5,47,0,0.5,0.25,0,0.5,0,0,0,0.25
"5585",5585,121,7,6,48,1,NA,NA,NA,NA,NA,NA,NA,NA
"5586",5586,121,7,7,49,0,0.5,0.5,0.25,0.5,0,0,0,0
"5587",5587,122,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"5588",5588,122,1,2,2,0,0.25,0.25,0,0.25,0,0.25,0,0
"5589",5589,122,1,3,3,0,0,0,0,0.25,0.25,0.25,0.25,0
"5590",5590,122,1,4,4,0,0.25,0,0,0.25,0.25,0.25,0.25,0
"5591",5591,122,1,5,5,0,0,0,0,0,0.25,0,0,0
"5592",5592,122,1,6,6,0,0,0,0,0.25,0.25,0.5,0.25,0.25
"5593",5593,122,1,7,7,0,0.25,0,0,0.25,0,0.25,0,0
"5594",5594,122,2,1,8,0,0,0,0,0,0,0.25,0,0
"5595",5595,122,2,2,9,0,0.25,0.25,0.25,0,0,0.25,0.5,0
"5596",5596,122,2,3,10,0,0,0,0,0.25,0,0.25,0.25,0.25
"5597",5597,122,2,4,11,0,0,0,0,0.25,0.25,0,0.25,0.25
"5598",5598,122,2,5,12,0,0.25,0.25,0.25,0.25,0,0.25,0,0
"5599",5599,122,2,6,13,0,0.25,0.25,0,0.25,0.25,0,0.25,0
"5600",5600,122,2,7,14,0,0,0.25,0,0.25,0.25,0.25,0.25,0
"5601",5601,122,3,1,15,0,0,0.25,0,0.25,0,0.25,0.25,0
"5602",5602,122,3,2,16,0,0.25,0,0,0,0,0.25,0,0
"5603",5603,122,3,3,17,0,0.25,0.25,0,0.25,0,0.5,0.25,0
"5604",5604,122,3,4,18,0,0.25,0,0,0.25,0,0.5,0.25,0
"5605",5605,122,3,5,19,0,0,0,0,0,0,0.5,0.25,0.25
"5606",5606,122,3,6,20,0,0,0,0,0,0,0.25,0,0
"5607",5607,122,3,7,21,0,0.25,0,0,0.25,0,0,0,0
"5608",5608,122,4,1,22,0,0.25,0,0,0.25,0,0.25,0,0
"5609",5609,122,4,2,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"5610",5610,122,4,3,24,0,0,0,0,0.25,0,0.25,0.25,0
"5611",5611,122,4,4,25,0,0.25,0.25,0,0.25,0,0.25,0.25,0
"5612",5612,122,4,5,26,0,0.25,0.25,0.5,0.5,0,0.25,0.25,0
"5613",5613,122,4,6,27,0,0,0,0,0.25,0,0.25,0,0
"5614",5614,122,4,7,28,0,0,0,0,0.25,0,0.25,0,0
"5615",5615,122,5,1,29,0,0.25,0,0,0.25,0,0.25,0,0
"5616",5616,122,5,2,30,0,0,0,0,0,0.25,0.5,0.25,0.25
"5617",5617,122,5,3,31,0,0,0.25,0,0.25,0,0.5,0.25,0.25
"5618",5618,122,5,4,32,0,0,0.25,0,0.25,0,0.5,0.25,0.25
"5619",5619,122,5,5,33,0,0,0,0,0,0,0.5,0,0.25
"5620",5620,122,5,6,34,0,0,0,0,0.5,0,0,0,0
"5621",5621,122,5,7,35,0,0.25,0,0,0.25,0,0,0,0
"5622",5622,122,6,1,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"5623",5623,122,6,2,37,0,0,0,0,0,0,0.5,0.25,0
"5624",5624,122,6,3,38,0,0,0,0,0.25,0,0.5,0.25,0.25
"5625",5625,122,6,4,39,0,0,0,0,0,0,0.25,0.5,0.25
"5626",5626,122,6,5,40,0,0,0,0,0,0,0.5,0.5,0.25
"5627",5627,122,6,6,41,0,0,0,0,0,0,0.25,0.25,0.25
"5628",5628,122,6,7,42,0,0.25,0,0,0,0,0.5,0.25,0
"5629",5629,122,7,1,43,0,0,0,0,0.25,0,0.25,0.25,0.25
"5630",5630,122,7,2,44,0,0,0,0,0.25,0,0.25,0.25,0
"5631",5631,122,7,3,45,0,0.25,0.25,0,0.25,0,0.25,0,0
"5632",5632,122,7,4,46,0,0.25,0,0,0,0,0.5,0.25,0
"5633",5633,122,7,5,47,0,0,0,0,0,0,0.25,0.25,0
"5634",5634,122,7,6,48,1,NA,NA,NA,NA,NA,NA,NA,NA
"5635",5635,122,7,7,49,1,NA,NA,NA,NA,NA,NA,NA,NA
"5636",5636,123,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"5637",5637,123,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"5638",5638,123,1,3,3,0,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0
"5639",5639,123,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"5640",5640,123,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"5641",5641,123,1,6,6,0,0.5,0.5,0.5,0.75,0,0,0,0
"5642",5642,123,1,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"5643",5643,123,2,1,8,0,0.75,0.5,0.25,0.75,0,0,0,0
"5644",5644,123,2,2,9,0,0.5,0.5,0,0.5,0,0,0,0
"5645",5645,123,2,3,10,0,0.5,0.5,0,0.5,0,0,0,0
"5646",5646,123,2,4,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"5647",5647,123,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"5648",5648,123,2,6,13,0,0.5,0.5,0,0.5,0,0.25,0,0
"5649",5649,123,2,7,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"5650",5650,123,3,1,15,0,0.5,0.5,0.25,0.5,0,0,0,0
"5651",5651,123,3,2,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"5652",5652,123,3,3,17,0,0.5,0.5,0,0.5,0,0.25,0,0
"5653",5653,123,3,4,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"5654",5654,123,3,5,19,1,NA,NA,NA,NA,NA,NA,NA,NA
"5655",5655,123,3,6,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"5656",5656,123,3,7,21,0,0.5,0.5,0,0.5,0,0,0,0
"5657",5657,123,4,1,22,1,NA,NA,NA,NA,NA,NA,NA,NA
"5658",5658,123,4,2,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"5659",5659,123,4,3,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"5660",5660,123,4,4,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"5661",5661,123,4,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"5662",5662,123,4,6,27,0,0.75,0.5,0.5,0.5,0,0,0,0
"5663",5663,123,4,7,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"5664",5664,123,5,1,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"5665",5665,123,5,2,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"5666",5666,123,5,3,31,0,0.5,0.5,0,0.75,0,0,0,0
"5667",5667,123,5,4,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"5668",5668,123,5,5,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"5669",5669,123,5,6,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"5670",5670,123,5,7,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"5671",5671,123,6,1,36,0,0.5,0.5,0,0.75,0,0.25,0,0
"5672",5672,123,6,2,37,0,0.75,0.5,0,0.75,0,0.25,0,0
"5673",5673,123,6,3,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"5674",5674,123,6,4,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"5675",5675,123,6,5,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"5676",5676,123,6,6,41,0,0.5,0.5,0,0.5,0,0.25,0,0
"5677",5677,123,6,7,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"5678",5678,123,7,1,43,1,NA,NA,NA,NA,NA,NA,NA,NA
"5679",5679,123,7,2,44,1,NA,NA,NA,NA,NA,NA,NA,NA
"5680",5680,123,7,3,45,1,NA,NA,NA,NA,NA,NA,NA,NA
"5681",5681,123,7,4,46,1,NA,NA,NA,NA,NA,NA,NA,NA
"5682",5682,123,7,5,47,1,NA,NA,NA,NA,NA,NA,NA,NA
"5683",5683,123,7,6,48,1,NA,NA,NA,NA,NA,NA,NA,NA
"5684",5684,123,7,7,49,1,NA,NA,NA,NA,NA,NA,NA,NA
"5685",5685,124,1,1,1,0,0,0,0.25,0.25,0.5,0.75,0.25,1
"5686",5686,124,1,2,2,0,0.5,0.5,0,0.75,0,0,0,0
"5687",5687,124,1,3,3,0,0.75,0.5,0.5,0.75,0,0.25,0.25,0.25
"5688",5688,124,1,4,4,0,0.5,0.25,0.25,0.5,0,0,0,0
"5689",5689,124,1,5,5,0,0.5,0.5,0.25,0.5,0,0.25,0,0
"5690",5690,124,1,6,6,0,0.75,0.75,0.25,0.75,0,0,0.25,0
"5691",5691,124,1,7,7,0,0.75,0.5,0.5,0.75,0,0,0,0
"5692",5692,124,2,1,8,0,0.5,0.5,0.25,0.5,0,0.25,0.25,0
"5693",5693,124,2,2,9,0,0.25,0.25,0.5,0.5,0.25,0.25,0,0
"5694",5694,124,2,3,10,0,0.75,0.5,0.5,0.75,0,0,0,0
"5695",5695,124,2,4,11,0,0.5,0.5,0.25,0.75,0,0.25,0,0
"5696",5696,124,2,5,12,0,0.75,0.5,0.25,0.5,0,0,0,0
"5697",5697,124,2,6,13,0,0.5,0.5,0.5,0.5,0,0.25,0,0
"5698",5698,124,2,7,14,0,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25
"5699",5699,124,3,1,15,0,0.75,0.5,0.5,0.75,0,0.25,0,0.25
"5700",5700,124,3,2,16,0,0.25,0.25,0,0.25,0.25,0.75,0.75,0.5
"5701",5701,124,3,3,17,0,0.25,0.25,0.75,0.25,0.5,0.75,0,0.5
"5702",5702,124,3,4,18,0,0.5,0.5,0.25,0.5,0,0.25,0,0.25
"5703",5703,124,3,5,19,0,0.5,0.5,0.25,0.75,0,0,0.25,0
"5704",5704,124,3,6,20,0,0.25,0.25,0.25,0.5,0.25,0.75,0,0.75
"5705",5705,124,3,7,21,0,0.25,0.5,0.5,0.5,0,0.25,0,0.25
"5706",5706,124,4,1,22,0,0.5,0.5,0.5,0.5,0,0.25,0,0.25
"5707",5707,124,4,2,23,0,0.5,0.5,0.5,0.5,0,0.25,0,0.25
"5708",5708,124,4,3,24,0,0.75,0.5,0.5,0.75,0,0.25,0.25,0
"5709",5709,124,4,4,25,0,0.75,0.75,0.5,0.75,0,0,0,0
"5710",5710,124,4,5,26,0,0.75,0.5,0.5,0.75,0,0,0,0
"5711",5711,124,4,6,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"5712",5712,124,4,7,28,0,0.25,0,0.25,0.25,0.5,0.75,0.5,0.5
"5713",5713,124,5,1,29,0,0.75,0.75,0.75,1,0,0,0,0
"5714",5714,124,5,2,30,0,0.25,0.25,0.5,0.5,0,0.25,0,0.25
"5715",5715,124,5,3,31,0,0.5,0.5,0.5,0.5,0,0.25,0,0.25
"5716",5716,124,5,4,32,0,0.5,0.5,0.5,0.75,0,0,0,0.25
"5717",5717,124,5,5,33,0,0.75,0.75,1,1,0,0,0,0
"5718",5718,124,5,6,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"5719",5719,124,5,7,35,0,0.75,0.5,0.5,0.75,0,0,0,0
"5720",5720,124,6,1,36,0,0.5,0.5,0.75,0.5,0,0.25,0,0
"5721",5721,124,6,2,37,0,0,0.25,0,0.25,0.75,0.75,0.75,1
"5722",5722,124,6,3,38,0,0,0,0,0,0.5,0.75,0.75,1
"5723",5723,124,6,4,39,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.25
"5724",5724,124,6,5,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"5725",5725,124,6,6,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"5726",5726,124,6,7,42,0,0.75,0.5,0.5,0.5,0,0.25,0,0
"5727",5727,124,7,1,43,0,0.75,0.5,0.75,0.75,0,0,0,0
"5728",5728,124,7,2,44,0,0.5,0.5,0.5,0.5,0,0.25,0,0
"5729",5729,124,7,3,45,1,NA,NA,NA,NA,NA,NA,NA,NA
"5730",5730,124,7,4,46,0,0.25,0.25,0.5,0.5,0,0.25,0.25,0
"5731",5731,124,7,5,47,0,0.5,0.75,0.5,0.75,0,0,0,0
"5732",5732,124,7,6,48,0,0.75,0.5,0.5,0.75,0,0,0,0
"5733",5733,124,7,7,49,0,0.75,0.75,0.75,0.75,0,0,0,0
"5734",5734,125,1,1,1,0,0,0,0,0,0.25,0.5,0.5,0.5
"5735",5735,125,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"5736",5736,125,1,3,3,0,0.5,0.75,0.25,0.5,0,0,0,0
"5737",5737,125,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"5738",5738,125,1,5,5,0,0.25,0.25,0.25,0,0.25,0.5,0,0.25
"5739",5739,125,1,6,6,0,0,0,0,0,0.5,0.5,0.25,0.5
"5740",5740,125,1,7,7,0,0.25,0.25,0,0,0,0.25,0.25,0.25
"5741",5741,125,2,1,8,0,0.5,0.5,0,0.25,0,0.25,0.25,0.25
"5742",5742,125,2,2,9,0,0,0,0,0,0.25,0.75,0,0.25
"5743",5743,125,2,3,10,0,0.25,0.25,0.25,0.25,0,0.25,0,0.25
"5744",5744,125,2,4,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"5745",5745,125,2,5,12,0,0,0,0,0,0.75,0.75,0.25,0.75
"5746",5746,125,2,6,13,0,0.25,0.5,0.25,0.5,0,0,0.25,0
"5747",5747,125,2,7,14,0,0.5,0.5,0.25,0.5,0,0,0,0
"5748",5748,125,3,1,15,0,0.75,0.75,0.5,0.5,0,0,0,0
"5749",5749,125,3,2,16,0,0.75,0.75,0,0.5,0,0,0,0
"5750",5750,125,3,3,17,0,0.25,0.5,0.25,0.25,0,0,0,0
"5751",5751,125,3,4,18,0,0,0,0,0,0,0.5,0.25,0.5
"5752",5752,125,3,5,19,0,0.25,0.25,0,0.25,0,0.25,0.25,0.5
"5753",5753,125,3,6,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"5754",5754,125,3,7,21,0,0.5,0.25,0.25,0.5,0,0.25,0.25,0.25
"5755",5755,125,4,1,22,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"5756",5756,125,4,2,23,0,0.25,0.25,0.25,0.25,0,0.25,0,0
"5757",5757,125,4,3,24,0,0.25,0.25,0.25,0.25,0,0.25,0,0.25
"5758",5758,125,4,4,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"5759",5759,125,4,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"5760",5760,125,4,6,27,0,0,0,0,0,0.5,0.75,0,0.25
"5761",5761,125,4,7,28,0,0,0,0,0,0.5,0.5,0.5,0.5
"5762",5762,125,5,1,29,0,0,0,0,0,0.25,0.75,0.25,0.75
"5763",5763,125,5,2,30,0,0,0,0,0,0.25,0.75,0.75,0.75
"5764",5764,125,5,3,31,0,0.25,0.25,0,0.25,0,0.5,0.5,0.25
"5765",5765,125,5,4,32,0,0.25,0,0,0.25,0,0.25,0.25,0.25
"5766",5766,125,5,5,33,0,0.5,0.25,0,0.25,0,0.25,0.25,0.25
"5767",5767,125,5,6,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"5768",5768,125,5,7,35,0,0.25,0,0,0,0,0.5,0.25,0.75
"5769",5769,125,6,1,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"5770",5770,125,6,2,37,0,0,0,0,0,0.5,1,0.25,1
"5771",5771,125,6,3,38,0,0,0,0,0,0.25,1,0.25,1
"5772",5772,125,6,4,39,0,0,0,0,0,0,0.25,0.25,0.5
"5773",5773,125,6,5,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"5774",5774,125,6,6,41,0,0,0,0,0,0,0.5,0.25,0.5
"5775",5775,125,6,7,42,0,0.5,0.25,0,0.25,0,0,0.25,0.25
"5776",5776,125,7,1,43,0,0,0,0,0,0.25,0.25,0.25,0.25
"5777",5777,125,7,2,44,0,0,0,0,0,1,0.75,0.25,0.75
"5778",5778,125,7,3,45,1,NA,NA,NA,NA,NA,NA,NA,NA
"5779",5779,125,7,4,46,0,0,0,0,0,0.25,1,0.25,1
"5780",5780,125,7,5,47,0,0,0,0,0,0.25,1,0.5,1
"5781",5781,125,7,6,48,1,NA,NA,NA,NA,NA,NA,NA,NA
"5782",5782,125,7,7,49,0,0,0,0,0,0,0.5,0.5,0.75
"5783",5783,126,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"5784",5784,126,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"5785",5785,126,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"5786",5786,126,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"5787",5787,126,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"5788",5788,126,1,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"5789",5789,126,1,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"5790",5790,126,2,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"5791",5791,126,2,2,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"5792",5792,126,2,3,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"5793",5793,126,2,4,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"5794",5794,126,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"5795",5795,126,2,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"5796",5796,126,2,7,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"5797",5797,126,3,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"5798",5798,126,3,2,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"5799",5799,126,3,3,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"5800",5800,126,3,4,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"5801",5801,126,3,5,19,1,NA,NA,NA,NA,NA,NA,NA,NA
"5802",5802,126,3,6,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"5803",5803,126,3,7,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"5804",5804,126,4,1,22,0,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.25
"5805",5805,126,4,2,23,0,0.75,0.75,1,1,0,0,0,0
"5806",5806,126,4,3,24,0,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.25
"5807",5807,126,4,4,25,0,0.25,0,0.25,0.25,0.25,0.25,0,0
"5808",5808,126,4,5,26,0,0.25,0,0,0.25,0.25,0.25,0,0
"5809",5809,126,4,6,27,0,0.5,0.25,0.5,0.5,0,0.25,0.25,0.25
"5810",5810,126,4,7,28,0,0.25,0.5,0.25,0.25,0,0.25,0,0
"5811",5811,126,5,1,29,0,0.25,0,0,0.25,0,0.5,0.25,0.25
"5812",5812,126,5,2,30,0,0.75,0.75,0.25,0.75,0,0.25,0,0
"5813",5813,126,5,3,31,0,0,0,0,0,0.5,0.75,0.25,0.25
"5814",5814,126,5,4,32,0,0.75,0.75,0.5,0.75,0,0.25,0,0
"5815",5815,126,5,5,33,0,0.25,0.25,0.25,0.5,0,0.25,0,0
"5816",5816,126,5,6,34,0,0.5,0.25,0.25,0.25,0,0.25,0.25,0
"5817",5817,126,5,7,35,0,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0
"5818",5818,126,6,1,36,0,0,0,0.25,0,0.75,0.5,0.25,0.25
"5819",5819,126,6,2,37,0,0.25,0.5,0.25,0.25,0,0.75,0.25,0.25
"5820",5820,126,6,3,38,0,0.25,0.5,0.25,0,0.25,0.5,0.25,0
"5821",5821,126,6,4,39,0,0.5,0.5,0.25,0.25,0,0.5,0,0
"5822",5822,126,6,5,40,0,0.5,0.5,0.25,0.25,0,0.25,0.25,0
"5823",5823,126,6,6,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"5824",5824,126,6,7,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"5825",5825,126,7,1,43,0,0.25,0.25,0.25,0.25,0,0.5,0.25,0
"5826",5826,126,7,2,44,0,0.25,0.25,0.25,0.25,0,0.5,0.5,0
"5827",5827,126,7,3,45,0,0.25,0.25,0.5,0.25,0,0.25,0,0
"5828",5828,126,7,4,46,0,0.5,0.25,0.25,0.25,0,0.25,0.5,0
"5829",5829,126,7,5,47,1,NA,NA,NA,NA,NA,NA,NA,NA
"5830",5830,126,7,6,48,0,0.5,0.5,0.25,0.25,0,0.5,0.25,0
"5831",5831,126,7,7,49,0,0,0,0,0,1,1,0.75,0.5
"5832",5832,127,1,1,1,0,0.25,0.25,0,0.25,0,0.5,0.25,0
"5833",5833,127,1,2,2,0,0.25,0.25,0.25,0.5,0,0,0,0
"5834",5834,127,1,3,3,0,0.25,0.25,0.25,0.25,0,0,0,0
"5835",5835,127,1,4,4,0,0.25,0.25,0,0.25,0,0,0,0
"5836",5836,127,1,5,5,0,0.5,0.5,0.5,0.75,0,0,0,0
"5837",5837,127,1,6,6,0,0.75,0.75,0.5,0.75,0,0,0,0
"5838",5838,127,1,7,7,0,0.25,0.25,0.25,0.5,0,0,0,0
"5839",5839,127,2,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"5840",5840,127,2,2,9,0,0.25,0.25,0,0.25,0,0.25,0.5,0
"5841",5841,127,2,3,10,0,0.25,0.25,0.25,0.25,0,0,0,0
"5842",5842,127,2,4,11,0,0.5,0.5,0.25,0.5,0,0,0,0
"5843",5843,127,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"5844",5844,127,2,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"5845",5845,127,2,7,14,0,0.5,0.25,0,0.5,0,0.25,0,0
"5846",5846,127,3,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"5847",5847,127,3,2,16,0,0.25,0.5,0.25,0.25,0,0.25,0,0
"5848",5848,127,3,3,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"5849",5849,127,3,4,18,0,0,0,0,0.25,0,0.5,0,0.25
"5850",5850,127,3,5,19,0,0.25,0.25,0,0.25,0,0.5,0,0
"5851",5851,127,3,6,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"5852",5852,127,3,7,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"5853",5853,127,4,1,22,0,0.25,0,0,0,0.25,0.75,0.25,0.5
"5854",5854,127,4,2,23,0,0.25,0.5,0,0.25,0,0.25,0.25,0
"5855",5855,127,4,3,24,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"5856",5856,127,4,4,25,0,0.25,0.25,0,0.25,0,0.5,0.25,0.25
"5857",5857,127,4,5,26,0,0.25,0.5,0.25,0.25,0.25,0.5,0,0
"5858",5858,127,4,6,27,0,0.5,0.25,0,0.25,0,0.5,0.25,0.25
"5859",5859,127,4,7,28,0,0.5,0.25,0,0.25,0,0.25,0.25,0.25
"5860",5860,127,5,1,29,0,0.25,0.25,0.5,0.5,0,0,0.25,0.25
"5861",5861,127,5,2,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"5862",5862,127,5,3,31,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"5863",5863,127,5,4,32,1,NA,NA,NA,NA,NA,NA,NA,NA
